id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5690007,New York City Private Room near Metro,22020703,Patricio,Manhattan,Washington Heights,40.85494,-73.93179,Private room,75,1,155,2019-07-07,4.42,1,314
5615835,"Nice Room with Loft Bed- Manhattan, East Village",29106164,Christina,Manhattan,East Village,40.72805,-73.98415,Private room,75,3,32,2019-05-24,1.39,1,72
5602200,Quiet artist's den,24665235,Ippei,Brooklyn,Bedford-Stuyvesant,40.68417,-73.94977,Entire home/apt,75,2,9,2016-04-19,0.2,1,0
5571405,Beautiful MASTER BEDROOM East side C7,20559017,Yohan,Manhattan,Upper East Side,40.76324,-73.96251,Private room,75,30,8,2018-09-21,0.16,9,303
5557684,Private Rm/Bath in Fab Brickstone,9035762,Laura & Tim,Brooklyn,Bushwick,40.69099,-73.91665,Private room,75,1,8,2017-01-01,0.17,1,281
5524950,Modern 1 Br Apartment,18950563,Naio,Manhattan,Washington Heights,40.85396,-73.93785,Entire home/apt,75,20,2,2019-05-19,0.04,1,100
5439148,Private Room in Duplex Apartment,24468833,Amanda,Brooklyn,Prospect Heights,40.67734,-73.96433,Private room,75,1,1,2015-08-09,0.02,2,188
5278810,Cozy room in a newly renovated apt!,6900870,Harish,Brooklyn,Prospect Heights,40.67382,-73.96782,Private room,75,2,14,2016-09-19,0.27,1,0
5247202,Gem-like UES writer's studio,172672,Tara,Manhattan,Upper East Side,40.77828,-73.94768,Entire home/apt,75,30,32,2019-05-06,0.67,1,4
5191965,Bright room in townhouse with yard!,610690,Julien,Brooklyn,Bedford-Stuyvesant,40.68006,-73.91113,Private room,75,1,35,2019-06-26,0.69,2,80
5037892,Stay in Harlem 1 - 3 months!,6228539,Michelle,Manhattan,Harlem,40.80535,-73.95407,Private room,75,30,1,2019-05-03,0.45,2,330
5002867,The Red House,262760,Megan,Brooklyn,Flatbush,40.6404,-73.9612,Private room,75,1,24,2017-05-31,0.52,1,0
4863176,Large room in Uptown Manhattan near Cloisters,25015010,Irina,Manhattan,Inwood,40.86648,-73.92754,Entire home/apt,75,1,5,2016-09-01,0.11,1,31
4853437,Comfortable Room in Great Location,24880134,Cam,Brooklyn,Prospect Heights,40.67935,-73.96912,Private room,75,3,1,2018-09-15,0.1,3,0
4792430,Bedroom in 19th Century Charmer - Clinton Hill,13343955,Sarah,Brooklyn,Clinton Hill,40.68451,-73.96461,Private room,75,2,6,2019-05-23,0.2,1,133
4783437,Amazing Private & Cozy Williamsburg Room *rooftop*,186888,Matthew,Brooklyn,Williamsburg,40.70936,-73.94109,Private room,75,3,125,2019-07-03,3.26,1,134
4775278,Private Apartment In Heart Of Brooklyn,6948005,Matt,Brooklyn,Bedford-Stuyvesant,40.69294,-73.96001,Private room,75,1,1,2016-01-01,0.02,1,0
4750486,Sun-drenched 1BD in Upper East Side,13631524,Hernan & Chelsea,Manhattan,East Harlem,40.79774,-73.93244,Private room,75,2,262,2019-06-09,4.73,1,166
4744276,Huge Room in First Floor Brownstone,24487418,Daniel,Brooklyn,Crown Heights,40.67318,-73.94842,Private room,75,2,19,2016-08-26,0.39,1,0
4694622,Cozy Garden Apartment in Bushwick!!,24269297,Caitlin,Brooklyn,Bushwick,40.69935,-73.9228,Private room,75,3,41,2019-06-25,0.81,1,294
4604991,Confortable and private room.,23861788,Luis&Victor,Brooklyn,Bedford-Stuyvesant,40.70007,-73.94338,Private room,75,2,224,2019-07-03,4.44,1,74
4567820,Lovely Studio on the edge of the McGolrick Park,5650951,Simon,Brooklyn,Greenpoint,40.7249,-73.94528,Private room,75,8,6,2018-11-05,0.14,1,0
4550602,Cozy & Clean #3,23533897,Fatou,Brooklyn,Crown Heights,40.6759,-73.95274,Private room,75,1,77,2019-06-11,1.4,7,340
4546034,1BR by 1&A trains,23570593,Joshua,Manhattan,Washington Heights,40.84769,-73.93512,Private room,75,2,24,2019-06-30,0.44,1,321
4504353,"Sunny, Artsy Brooklyn Room",1607087,Iyabo,Brooklyn,Crown Heights,40.6771,-73.95994,Private room,75,2,2,2015-11-15,0.04,1,0
4500794,"Sunny/artistic, Manhattan 2 bedroom",23342156,Shelby,Manhattan,Washington Heights,40.83714,-73.93713,Private room,75,1,9,2016-05-06,0.2,1,0
4404544,"Beautiful, bright, quiet room w/ private bathroom",22864208,Rustam,Brooklyn,Bushwick,40.69703,-73.93207,Private room,75,2,53,2019-06-17,1.23,1,340
4392596,Great room in a 2 BD apartment,20820856,Waleed,Queens,Ditmars Steinway,40.77431,-73.9114,Private room,75,1,4,2019-05-26,1.85,1,0
4375146,Beautiful & spacious apartment,22715031,Fernando,Queens,Astoria,40.76575,-73.92092,Private room,75,5,1,2014-11-10,0.02,1,0
4315934,The Brooklyn Haven,22405856,Val And Taylor,Brooklyn,Bedford-Stuyvesant,40.6792,-73.90937,Entire home/apt,75,10,2,2018-11-02,0.1,1,349
4296291,"100 st! cozy, clean, private UES E Harlem",22303517,Danielle,Manhattan,East Harlem,40.78907,-73.94877,Entire home/apt,75,1,107,2019-06-27,1.91,1,116
4295108,Large Sunny Master Private bedroom,19841476,Rasheeda,Manhattan,East Harlem,40.80161,-73.94277,Private room,75,1,7,2016-12-08,0.2,1,0
4278084,Midtown NYC Studio Apartment 4E,17770287,Nina,Manhattan,Midtown,40.75062,-73.98247,Entire home/apt,75,30,13,2019-01-17,0.23,14,167
4263880,Nice room available in modern Apt.,3609048,Ken,Brooklyn,Crown Heights,40.67009,-73.9329,Private room,75,2,25,2016-10-09,0.43,3,365
4244476,Sunny and Funky Greenpoint Room,782008,Lori,Brooklyn,Greenpoint,40.73093,-73.95332,Private room,75,1,1,2015-07-10,0.02,1,0
4217268,1 Bedroom Apartment in Washington Heights - Summer,21886798,Robert,Manhattan,Washington Heights,40.84261,-73.93771,Entire home/apt,75,7,1,2018-08-12,0.09,1,0
4205232,Private Room in Brooklyn,6468894,Cherng-Mao,Brooklyn,Williamsburg,40.71564,-73.95107,Private room,75,1,10,2016-04-19,0.17,1,0
4160934,Luxury Private 2 Beds nr C/3 Subways,17462748,Steven,Brooklyn,Crown Heights,40.67495,-73.93845,Private room,75,5,125,2019-06-27,2.15,5,108
4121363,Large Garden Alcove Studio Apartment in Manhattan,21380762,Rachel,Manhattan,East Harlem,40.80738,-73.93707,Entire home/apt,75,30,6,2019-05-22,0.12,1,203
4097284,"Bklyn, private Three Bedroom.",11948817,Leslie,Brooklyn,Canarsie,40.63056,-73.89043,Entire home/apt,75,2,91,2019-06-09,1.56,2,289
4082062,Unique room w/2 Twin beds..wifi*metro* quiet*safe,310670,Vie,Bronx,Eastchester,40.8806,-73.83433,Private room,75,2,37,2019-06-16,0.73,13,364
4069681,"""DECO CASA""  2 Bedroom Greenpoint Brooklyn",20741012,Devin,Brooklyn,Greenpoint,40.73357,-73.95439,Entire home/apt,75,2,102,2019-06-30,4.27,1,30
4038794,Bright room with private bathroom,19638238,Elke,Manhattan,Washington Heights,40.83428,-73.94738,Private room,75,2,25,2019-05-30,0.53,1,198
3983469,Private room near Columbia University,8734291,Mike,Manhattan,Upper West Side,40.80311,-73.96648,Private room,75,1,65,2019-07-05,1.12,1,301
3979714,Central Park North 1BD,557329,James,Manhattan,Harlem,40.8012,-73.95424,Shared room,75,1,6,2019-06-13,0.1,1,315
3930842,1BR+BA IN LXRY CONDO W POOL+PARKING,1568383,Joshua,Brooklyn,Williamsburg,40.71494,-73.93906,Private room,75,30,1,2019-04-28,0.42,1,271
3924506,Room in sunny & plant filled apt!,452781,Lian,Brooklyn,Crown Heights,40.67297,-73.95489,Private room,75,1,3,2015-10-11,0.05,1,0
3923538,Large Retro Style Pre-War Studio,20324827,Catherine,Brooklyn,Flatbush,40.64117,-73.96167,Entire home/apt,75,5,2,2015-09-23,0.03,1,0
3912794,"Park Slope 1 Bedroom, 1.5 Bath",102525,David,Brooklyn,South Slope,40.66714,-73.98401,Private room,75,3,14,2019-05-19,0.24,2,347
3908257,Big Room by Metro/Subway-15mns to Manhattan,20243795,Tony,Brooklyn,Bedford-Stuyvesant,40.68137,-73.9565,Private room,75,2,99,2019-06-11,1.67,3,365
3907603,Nyc! Cozy room in Williamsburg,14890430,Evy,Brooklyn,Williamsburg,40.71223,-73.94169,Private room,75,3,174,2019-07-01,2.96,1,311
3869398,private Greenpoint apt,2718526,Kory,Brooklyn,Greenpoint,40.73385,-73.95418,Entire home/apt,75,1,42,2019-06-18,0.72,1,10
3858105,Light and Airy top floor apartment ,5174082,Rebecca,Brooklyn,Columbia St,40.68404,-74.004,Entire home/apt,75,8,1,2014-08-25,0.02,1,0
3816499,2,23633,Eugene,Brooklyn,Bushwick,40.70315,-73.93124,Private room,75,2,2,2015-11-01,0.04,2,0
3696043,Weeklong Discounted Bklyn Apt by Train & Near Dwtn,807340,Kevin,Brooklyn,Brownsville,40.66827,-73.92509,Entire home/apt,75,1,135,2019-07-01,2.27,1,174
3677769,Beautiful Large Sunny Bedroom,18681479,Pamela,Queens,Sunnyside,40.74189,-73.92375,Private room,75,2,111,2019-06-24,1.89,1,348
3672455,Private RM | Queens | 20min to city,6966831,Victoria,Queens,Sunnyside,40.74532,-73.91974,Private room,75,2,3,2015-07-23,0.06,1,0
3654510,"Sunny, spacious room in 3BR apt",7920086,Susan,Manhattan,East Harlem,40.78698,-73.944,Private room,75,11,14,2018-03-15,0.23,3,0
3623158,Private bedroom apartment 5A#1,18212433,Veronique Camille,Manhattan,East Harlem,40.7946,-73.94105,Private room,75,30,2,2018-08-05,0.04,8,352
3550298,"Bright, big, BEAUTIFUL room in renovated apt",16974369,Robert,Manhattan,Harlem,40.81813,-73.9398,Private room,75,5,5,2018-06-30,0.1,1,0
3488283,1BR Apt in the Bay Ridge!,17208512,Aleksandar,Brooklyn,Bay Ridge,40.63195,-74.0214,Entire home/apt,75,3,4,2019-04-28,0.08,1,0
3461872,Private BR in 3 BR Apt - E. Harlem,5220670,Jonathon,Manhattan,East Harlem,40.80278,-73.94001,Private room,75,1,3,2015-10-04,0.05,1,0
3442140,Large room in renovated apartment in Williamsburg,8697041,Gaspard,Brooklyn,Williamsburg,40.71266,-73.94829,Private room,75,15,4,2015-09-30,0.07,2,0
3354484,Sunny 1 bed home close to Manhattan,4319841,Maria,Brooklyn,Windsor Terrace,40.65181,-73.97648,Entire home/apt,75,5,9,2017-08-10,0.16,1,0
3341682,Prime Greenpoint/Williamsburg room,1558222,Nikki,Brooklyn,Greenpoint,40.72285,-73.95192,Private room,75,1,3,2015-10-19,0.05,3,0
3312276,"Cozy studio/kitchen, bathroom",14214034,Desmar,Bronx,Mott Haven,40.81444,-73.92516,Entire home/apt,75,2,85,2019-06-09,1.41,2,253
3191678,Private Room in Riverdale NY,9122601,Yan,Bronx,Fieldston,40.89603,-73.89958,Private room,75,5,35,2019-05-11,0.67,1,300
3157330,"clean, casual 2BD apt in bed-stuy!",9105586,Marc,Brooklyn,Bedford-Stuyvesant,40.68898,-73.9412,Entire home/apt,75,1,1,2015-02-12,0.02,1,0
3093240,Lovely Guestroom in Brownstone,7136700,Michelle,Brooklyn,Crown Heights,40.67104,-73.94562,Private room,75,3,85,2019-06-19,1.41,4,292
3090922,"Private Rm in Cozy Wburg Loft, 1 blk fr Bedford L",4936720,Mac,Brooklyn,Williamsburg,40.7152,-73.95445,Private room,75,1,52,2019-06-16,1.29,2,25
3073195,Spacious room in great neighborhood,15639713,Agustina,Brooklyn,Williamsburg,40.70442,-73.95413,Private room,75,4,6,2015-12-01,0.13,1,0
3070876,Fantastic fully furnished room,2448006,El Haj,Manhattan,Harlem,40.80392,-73.94685,Private room,75,3,5,2016-10-20,0.1,3,325
2932779,Huge Room near Prospect Heights,14975379,Lily,Brooklyn,Crown Heights,40.67512,-73.96278,Private room,75,2,5,2015-10-24,0.08,1,0
2875923,"Cozy, Clean, Spacious Apartment!",9638204,Teresa,Manhattan,Harlem,40.82149,-73.93718,Private room,75,1,3,2019-05-19,0.33,2,126
2863223,Cozy Room with Private Entrance,14586041,Louie,Brooklyn,Williamsburg,40.70665,-73.95067,Private room,75,7,18,2015-08-12,0.31,1,87
2801300,cozy room /female guests,14103991,Ruth,Queens,Flushing,40.75611,-73.81957,Private room,75,1,48,2019-06-23,0.77,4,355
2799360,Beautiful 1 Bed  - Great Transport Links,14317804,Samantha,Manhattan,Upper West Side,40.78414,-73.9783,Entire home/apt,75,1,2,2018-02-22,0.1,1,0
2794725,LOOK! Attached single family,14295613,Skylar,Staten Island,Clifton,40.62578,-74.07356,Entire home/apt,75,1,1,2014-04-19,0.02,1,0
2727766,Convenient Private Room in Spanish Harlem (SpaHa),4992804,Zachary,Manhattan,East Harlem,40.79121,-73.94793,Private room,75,2,1,2014-04-17,0.02,1,0
2719792,"Perfect location, Bushwick Full room in 2 room apt",13917921,Robert,Brooklyn,Bushwick,40.69895,-73.93249,Private room,75,2,26,2019-06-18,1.22,2,266
2598087,Sunny Private Room w/Exposed Brick,13304615,Andrew,Brooklyn,Greenpoint,40.72707,-73.95681,Private room,75,1,3,2018-01-01,0.05,1,0
2557654,East Village Charm,13094498,Doug,Manhattan,East Village,40.72939,-73.98319,Private room,75,2,124,2019-07-07,1.92,1,109
2461540,Big BR 15 min away from Manhattan,12587147,Joao,Queens,Astoria,40.75799,-73.92006,Private room,75,7,186,2019-06-10,2.93,1,193
2447467,Charming Spacious Master Bedroom,12515888,Kaet,Brooklyn,Greenpoint,40.73418,-73.95683,Private room,75,1,35,2019-06-21,0.55,2,306
2310008,CLEAN LES HOME,5019619,Chris,Manhattan,Chinatown,40.71627,-73.99404,Private room,75,1,4,2015-02-22,0.06,1,0
2297147,Gorgeous 1400 Sq Ft Artist's Loft,10674441,Annie,Brooklyn,Bedford-Stuyvesant,40.69329,-73.95607,Private room,75,3,5,2019-01-27,0.08,2,334
2292366,cozy upper east side 1 br abode,440396,Mary,Manhattan,Upper East Side,40.78103,-73.95069,Entire home/apt,75,2,14,2019-06-01,0.33,1,0
2257064,Sunny Room in Heart of Williamsburg,11526701,Victor,Brooklyn,Williamsburg,40.71357,-73.96279,Private room,75,4,3,2016-01-05,0.05,1,0
2223628,Haus of Taylor (Bronx Prohibition),11342593,Emery,Bronx,Kingsbridge,40.86467,-73.90125,Private room,75,2,11,2015-12-06,0.2,1,365
2175827,Room Bedford Heart of Williamsburg,909577,Jaclyn,Brooklyn,Williamsburg,40.71354,-73.96183,Private room,75,2,183,2019-06-30,3.03,3,154
2067166,Private Room in Upper East Side,10573163,Diana,Manhattan,Upper East Side,40.77127,-73.95033,Entire home/apt,75,3,2,2017-07-25,0.08,1,0
2063587,Beautiful Penthouse Apartment,9864136,Anthony,Manhattan,Kips Bay,40.74282,-73.9803,Private room,75,30,42,2018-12-10,0.67,26,345
2057553,PRIVATE ROOM in Peacuful 2-Bedroom,10535719,Mike,Manhattan,East Harlem,40.79981,-73.94048,Private room,75,7,7,2018-10-15,0.12,3,328
2037508,Bed Stuy Apartment One Bedroom,10211848,Ben,Brooklyn,Bedford-Stuyvesant,40.6839,-73.94446,Entire home/apt,75,4,1,2014-01-03,0.01,1,0
2012750,"LOVELY 1 BEDROOM APT, BATH + KIT+ LIVING ROOM",10355206,Rosa,Queens,Ridgewood,40.70493,-73.90795,Entire home/apt,75,30,64,2015-11-02,0.95,1,178
1922448,Sunny bedroom in Williamsburg,8740210,Angelica,Brooklyn,Williamsburg,40.71278,-73.94035,Private room,75,3,1,2015-11-13,0.02,1,0
1903249,The heart of Manhattan - NYC,3187531,Michelle,Manhattan,Chelsea,40.74676,-74.00234,Private room,75,1,202,2019-06-05,3.19,1,0
1809547,"Priv room in 3 bdrm apt - Room ""B""",9207223,Ryan,Manhattan,East Harlem,40.80126,-73.9454,Private room,75,3,22,2016-01-05,0.32,3,177
1808550,Invitation to travelers,7557833,Christine,Brooklyn,Bedford-Stuyvesant,40.69096,-73.94613,Private room,75,7,30,2019-02-16,0.43,5,216
1808497,Queen size room in Brooklyn,7557833,Christine,Brooklyn,Bedford-Stuyvesant,40.69023,-73.94628,Private room,75,1,19,2019-06-22,0.29,5,289
1798500,DOMINIQUE'S NY*Wanderlust room/Metro/Bronx Zoo/Gdn,310670,Vie,Bronx,Co-op City,40.86317,-73.82494,Private room,75,2,32,2019-01-01,0.46,13,363
1777197,( Hostal ) 1 full size Mattress (Top Bunk),2793778,Fernando,Queens,Forest Hills,40.71697,-73.83396,Shared room,75,5,63,2019-05-19,0.91,5,19
1716640,One Stop to TimesSQ Vacation Apt,9051298,Lydiah,Manhattan,Harlem,40.81027,-73.94639,Entire home/apt,75,5,31,2016-04-11,0.49,2,0
1707823,Private Room in the Heart of Greenpoint,9010955,Lindsey,Brooklyn,Greenpoint,40.73487,-73.95789,Private room,75,1,69,2019-06-30,4.43,2,49
1699934,SAFE BUDGET IN  Brooklyn  NYC,2015914,Majar,Brooklyn,East New York,40.66874,-73.88548,Private room,75,3,34,2019-04-06,0.49,8,341
1696381,Charming Room Near Central Park,2717428,Ellen,Manhattan,East Harlem,40.7977,-73.93754,Private room,75,1,37,2019-06-30,0.53,1,139
1673338,Comfortable Room + Kitty + Food,5719998,Charles,Brooklyn,Williamsburg,40.71346,-73.93883,Private room,75,1,23,2019-06-29,0.33,1,0
1665498,"3rd FL, Private Suite w Own Bath & Study Area",8821936,Lynn,Staten Island,Shore Acres,40.61135,-74.06356,Entire home/apt,75,3,19,2019-05-30,0.28,1,258
1576883,Entire Floor of Brooklyn Brownstone,6866353,Julie,Brooklyn,Bushwick,40.68585,-73.90686,Private room,75,2,12,2018-07-01,0.24,1,0
1571455,"NEW YORK,  Queens    ""  WELCOME  "" ",8316059,Jorge,Queens,Woodside,40.74409,-73.89864,Private room,75,2,25,2018-10-28,0.4,1,365
1559435,Gorgeous & Spacious Full 1 BR Apt,5191738,Alisha,Brooklyn,Bedford-Stuyvesant,40.68864,-73.9213,Entire home/apt,75,2,36,2019-06-25,0.66,1,0
1427084,Private Room Private Restroom tons Natural Light,5531489,Aurelio,Brooklyn,Bedford-Stuyvesant,40.68584,-73.9263,Private room,75,5,13,2019-05-22,0.56,1,3
1404355,Jazz it Up in Brooklyn,7557833,Christine,Brooklyn,Bedford-Stuyvesant,40.69063,-73.94534,Private room,75,2,33,2019-05-23,0.52,5,201
1403635,Sunny & large W. Harlem private 1 bedroom.,754675,Lucy,Manhattan,Harlem,40.82036,-73.95589,Private room,75,5,3,2018-12-31,0.16,1,0
1391683,Huge Sunny BR Washington Heights 1-4 guests,7474069,Carrie,Manhattan,Washington Heights,40.8469,-73.94522,Private room,75,4,14,2017-09-29,0.23,3,0
1349658,"A Comfortable Room in a Great Location, Manhattan",5569141,Jiajia,Manhattan,Morningside Heights,40.80998,-73.95898,Private room,75,2,20,2019-06-07,0.33,1,29
1313340,Spacious Guest Room in Brownstone,7136700,Michelle,Brooklyn,Crown Heights,40.67782,-73.95386,Private room,75,3,107,2019-07-02,1.7,4,255
1310672,BROWNSTONE BROOKLYN'S FINEST in NYC,2015914,Majar,Brooklyn,Bushwick,40.68799,-73.91677,Private room,75,3,73,2018-12-08,1,8,341
1276760,1bedroom apartment in Williamsburg,6949594,Sego,Brooklyn,Williamsburg,40.70971,-73.95621,Entire home/apt,75,7,10,2015-12-19,0.15,1,0
1273533,1 Bedroom avail in BK 3BD w/ porch,2246253,Nerenda,Brooklyn,Bedford-Stuyvesant,40.69585,-73.9446,Private room,75,1,2,2014-08-13,0.03,1,0
1239293,Cozy Retreat in Brooklyn Apartment,6755111,Jessica,Brooklyn,Kensington,40.6412,-73.9786,Private room,75,2,8,2014-01-07,0.11,1,312
1197899,Sunny Bedroom in Clinton Hill,2360794,Gillian,Brooklyn,Clinton Hill,40.69258,-73.96649,Private room,75,3,11,2018-10-22,0.16,1,318
1121497,Spacious E Williamsburg with Yard!!,496164,Todd,Brooklyn,Williamsburg,40.70974,-73.93962,Private room,75,5,73,2019-06-07,0.99,2,307
1091840,"Private bedroom in Manhattan, NYC ",4714927,Elisa,Manhattan,East Harlem,40.78859,-73.94715,Private room,75,2,152,2019-05-31,2.03,4,12
1086640,"1 Bedroom Apt Greenpoint, Brooklyn",5972975,Leigh,Brooklyn,Greenpoint,40.72613,-73.93915,Entire home/apt,75,2,2,2014-10-02,0.03,1,0
1045491,Prime Williamsburg. Brand new,1356046,Daniel,Brooklyn,Williamsburg,40.71454,-73.9507,Private room,75,3,179,2019-06-09,2.39,2,136
1025001,Private Entrance Charming Bedroom,5641042,Livia,Queens,Glendale,40.70538,-73.89448,Private room,75,2,132,2019-06-25,1.74,1,333
1018181,Master Bedroom  Ideal for 2 - Luxury for 1 !,4937803,Alicia,Brooklyn,Prospect-Lefferts Gardens,40.6627,-73.95875,Private room,75,5,8,2014-05-27,0.11,1,365
1005416,South Harlem Gem! 113th St & 8th Ave,5529633,Michael,Manhattan,Harlem,40.80132,-73.95568,Shared room,75,1,43,2019-06-02,0.61,1,9
998423,Great space minutes from Manhattan!,2765234,Casey,Queens,Astoria,40.7603,-73.91395,Private room,75,4,19,2019-04-25,0.52,1,10
966104,Private room in large 2 bed room,5268970,Javier,Manhattan,East Village,40.72726,-73.97573,Private room,75,3,51,2018-11-25,0.7,1,127
940115,Cozy Studio in the Heart of Crown Heights,5067409,Ni,Brooklyn,Crown Heights,40.67555,-73.95254,Entire home/apt,75,7,15,2019-06-29,0.23,1,178
921441,Artsy Bedroom/Office in WaHi,4954283,Michelle,Manhattan,Washington Heights,40.84408,-73.93675,Private room,75,1,120,2019-06-21,1.89,1,90
848718,Spacious & Comfy by Prospect Park,4375988,Keturah,Brooklyn,Prospect-Lefferts Gardens,40.6593,-73.95686,Private room,75,3,46,2019-06-06,0.82,3,311
846470,"COZY SUNNY ROOM, BLOCK 4RM TRAIN :)",430188,Pam,Brooklyn,Williamsburg,40.70694,-73.95307,Private room,75,18,5,2019-05-11,0.06,6,112
843499,Large sunny room 10 min to Midtown!,350553,Stav,Manhattan,Harlem,40.8129,-73.95213,Private room,75,1,4,2015-01-02,0.06,2,0
819956,"Home away from home,clean and cozy.",9269794,Jerbean,Brooklyn,Bedford-Stuyvesant,40.68615,-73.93095,Private room,75,2,38,2019-01-02,0.51,1,365
795198,"Big City of Dreams, East Village!",2333904,Stephanie,Manhattan,East Village,40.72381,-73.97896,Private room,75,26,58,2019-06-07,0.73,3,129
778381,Gorgeous Brooklyn Getaway,3043126,Aziza,Brooklyn,Bedford-Stuyvesant,40.6953,-73.95832,Private room,75,1,28,2019-06-01,0.36,1,365
763600,"Private 2BR / East Williamsburg, Bk",3891399,Anthony,Brooklyn,Williamsburg,40.70369,-73.93284,Private room,75,3,2,2014-11-03,0.03,1,0
737075,"Bright Friendly Apt, East Village!",2333904,Stephanie,Manhattan,East Village,40.7232,-73.97927,Private room,75,26,57,2019-05-20,0.7,3,98
714075,Room in Clinton Hill Brooklyn Loft,3597769,Enid,Brooklyn,Bedford-Stuyvesant,40.68712,-73.95876,Private room,75,5,1,2013-08-08,0.01,2,0
712136,Room Available-Close to Manhattan-B,3625735,Marianne,Staten Island,Concord,40.60213,-74.0893,Private room,75,30,36,2017-08-29,0.44,2,362
705749,Room Available Close to Manhattan-A,3625735,Marianne,Staten Island,Concord,40.60183,-74.08953,Private room,75,30,59,2019-03-30,0.72,2,354
